date,plan_cost,refund,penalty,extra_cost,emergency_cost,total_cost,increase_total,decrease_total,plan_total,adjusted_total,emergency_total,unused_total,soc_start,soc_end
2025-04-03,39184.019579192915,3219.2112075071773,1609.6056037535886,3.946752258343621e-12,727.51372747501,38301.92770291434,2.5011104298755527e-12,4356.791296741326,62278.53519255527,57921.74389581394,144.6618166666683,2586.01286745817,8096.494060403959,4353.128116907413
2025-04-04,13469.08692366966,21.09161408551318,10.54580704275659,167.65202508830365,0.0,13626.193141715206,139.53698577037767,23.992280838941156,27106.17518786701,27221.71989279845,0.0,18276.98995956791,4353.128116907413,4025.4019740996014
2025-04-05,15823.537167151659,32.735850590759064,16.367925295379532,687.5177940601918,3452.637117978249,19947.32415389472,477.7694593472154,42.12165287658678,31974.054985092727,32409.70279156336,732.4029997750356,14361.05321791838,4025.4019740996014,7794.883198939189
2025-04-06,37768.6549792642,1518.3738893935868,759.1869446967934,209.08530946826255,0.7448949109547014,37219.29823894662,156.60565936112562,2148.8405292271386,62057.80737634587,60065.57250647986,0.191884315032123,1741.6940218151644,7794.883198939189,7997.644380000001
2025-04-07,35530.99417800159,1407.585518410015,703.7927592050075,880.2274372109019,0.0,35707.428856007486,791.9241581006263,2454.9356104142166,59574.329262979416,57911.31781066583,0.0,981.1227434518285,7997.644380000001,7844.844805493826
2025-04-08,41491.30188732523,5338.650924090191,2669.3254620450957,129.67806549048981,110.65688679682607,39062.31137756744,71.66000138888194,9400.420105493782,69145.45905157935,59816.69894747445,23.616879051718325,1622.877726543909,7844.844805493826,7754.980686296297
2025-04-09,37378.58172557343,212.87320511023685,106.43660255511843,2377.968860314181,1.1245761655231945e-12,39650.1139833325,3167.176897499467,288.1059973489558,61751.23206951303,64630.302969663535,2.497557716196752e-13,1531.8000410350999,7754.980686296297,7816.955883227253
2025-04-10,33633.99660030159,1031.9628129348,515.9814064674,1859.181324593525,252.33520928643625,35229.53172771415,2394.410443587349,1250.8721631554965,53176.28136622745,54319.8196466593,56.819562967818285,1415.2853656806442,7816.955883227253,2975.3022441083926
2025-04-11,12219.269260047513,0.0,0.0,1678.6534747868636,454.5990382723604,14352.521773106739,1179.7409829416952,0.0,25224.729806730946,26404.47078967264,92.63881299190723,19152.930511305996,2975.3022441083926,2443.3150147658916
2025-04-12,16496.39186860307,249.62081423793242,124.81040711896621,101.36468537853027,0.0,16472.946146862632,73.08061672420065,292.869062652076,33862.88077563066,33643.092329702784,0.0,15382.05184164055,2443.3150147658916,8443.494072425043
2025-04-13,33221.51525214546,44.29246840666843,22.146234203334217,2830.3367295669323,1000.4045503304014,37030.110297839456,3276.5940197085906,105.06165000000135,55273.54242825543,58445.074797964015,202.89461764539175,914.5088823665051,8443.494072425043,8150.321669999999
2025-04-14,35665.47056043176,3254.480370215668,1627.240185107834,1783.1703702794052,2886.950261263502,38708.35100686683,921.351955582401,4073.447992190842,58929.05869206104,55776.962655452604,529.2097813026597,39.53338333333333,8150.321669999999,8239.707681139813
2025-04-15,31747.10469118223,11.504599999999968,5.752299999999984,2872.6752950299287,842.9769053767957,35457.00459158896,2542.2876543482744,27.333333333333258,53447.81755077101,55962.77187178596,163.45797063102617,2095.8966463600655,8239.707681139813,8413.114717037037
2025-04-16,33845.26194198411,35.99435425972273,17.997177129861367,2470.580898414549,17.385884566442247,36315.23154783523,2638.436753805756,81.6013472222229,56994.09541757545,59550.93082415898,3.522618694448738,487.9874913285505,8413.114717037037,7991.613447222222
2025-04-17,30731.583474410945,256.6434885398924,128.3217442699462,2946.0963137813496,113.45403976192165,33662.81208368427,3528.784260521958,244.60705770515406,47870.27809846021,51154.45530127702,16.263480470458973,744.229989996562,7991.613447222222,2431.429572930139
2025-04-18,12979.574976432006,72.87027165664894,36.43513582832447,223.18431661146747,767.0069303874336,13933.33108760258,192.26553517238165,69.424410468627,26296.761962074776,26419.603086778534,173.03597522421032,17682.766859173527,2431.429572930139,2508.8352137606025
2025-04-19,14791.998422601593,1.944471114325097e-06,9.722355571625485e-07,755.9546627374225,2.249363677167059,15550.202448043947,550.0638375319579,4.619793571691844e-06,31380.972602337682,31931.036435249847,0.5885305277781772,16651.713372222217,2508.8352137606025,7850.917363401817
2025-04-20,32845.27870908702,34.29368412922536,17.14684206461268,2109.8591770202065,229.6738530888242,35167.664897131435,2544.1630826263886,35.98495176170272,54551.018321304044,57059.19645216873,47.17289444443141,692.9395983703517,7850.917363401817,8263.722658845052
2025-04-21,35217.01602069405,2173.1332895313353,1086.5666447656677,0.0,0.0,34130.44937592838,0.0,3450.774385507375,58801.5675622388,55350.79317673143,0.0,3482.580712842935,8263.722658845052,7903.741883725487
2025-04-22,31655.650664991994,4.924918637777115,2.4624593188885573,2304.171207643663,1669.9961486056604,35627.35556192243,2423.7388600052304,5.2554888888881806,52789.01617110515,55207.4995422215,508.40778408626,111.22109324417477,7903.741883725487,7599.751370370372
2025-04-23,31304.934833633604,13.886628423933953,6.943314211966976,3651.74001518743,2.1814052786339743e-12,34949.73153460907,4631.581405729574,14.068107004289232,52513.116295093605,57130.62959381889,6.323830348264892e-13,1145.4454471279012,7599.751370370372,8357.510122633801
2025-04-24,28771.081153692583,161.91583717285027,80.95791858642514,1942.4114867387173,2.206661520176567e-13,30632.534721844873,2176.978339767358,138.02216212242973,45792.991377826984,47831.94755547191,5.684341886080802e-14,3996.9645674120825,8357.510122633801,2051.33984075709
2025-04-25,12552.376986894462,358.03747415882657,179.01873707941328,8.416520813625539e-14,32.847326649996575,12406.205576465047,5.684341886080802e-14,380.50486104891127,25436.36185181508,25055.85699076617,7.882727777776957,20759.18359501171,2051.33984075709,1882.0747951676562
2025-04-26,15288.854627560102,2.5389109634829765e-06,1.2694554817414883e-06,181.51975602998425,5.443823170026008e-14,15470.374382320631,144.38667627777852,2.770829382825468e-06,32071.036630746505,32215.423304253454,2.4868995751603507e-14,23202.94604866949,1882.0747951676562,7721.410589753091
2025-04-27,32118.047456001477,47.355917792500755,23.677958896250377,818.8222642034635,2222.252201272243,35135.44396258093,634.3153188839002,115.13716944444536,54377.37962218192,54896.557771621374,400.761047889828,2944.2022354002747,7721.410589753091,7677.747513518518
2025-04-28,39708.41338661759,2917.008826809911,1458.5044134049556,2.019368139372091e-12,0.0,38249.90897321263,1.3642420526593924e-12,4709.619874158987,67309.77399877574,62600.154124616754,0.0,1750.540316935064,7677.747513518518,8046.976388981411
2025-04-29,32547.37639090651,409.51068349319723,204.75534174659862,569.6986488524127,571.1204020937187,33483.44010010605,441.9103749602144,370.5021503936484,53669.02199389001,53740.430218456575,90.97712033539196,2821.4165224619965,8046.976388981411,8092.897786851858
2025-04-30,30879.849790731663,203.31273352243113,101.65636676121557,695.6708039721801,992.7490121324074,32466.61324007504,983.2963243471982,190.37782822683906,50558.5670496538,51351.48554577416,210.60617732053157,75.36690313532023,8092.897786851858,7744.2969246222365
2025-05-01,31392.669697954723,414.2812177540661,207.14060887703306,0.0,9872.479407078752,41058.00849615644,0.0,836.2363746608644,50176.25172823415,49340.01535357328,1773.9007765555557,3362.9231780362584,7744.2969246222365,1200.0
2025-05-02,13894.858629568109,12.713597512758552,6.356798756379276,372.25311613555107,7460.981261153484,21721.736208100767,290.2796877820287,12.87974623924481,27612.42192009797,27889.821861640754,1380.202262364623,11986.804246107677,1200.0,1532.726673546198
2025-05-03,15797.404491645682,13.93222573333466,6.96611286666733,336.7680596042644,9457.469161932087,25584.675600315364,210.97112571034205,32.924266666668004,33325.50757136842,33503.5544304121,1645.376703803548,16780.01103990055,1532.726673546198,7840.983363271603
2025-05-04,32947.78399263289,1204.0501809016882,602.0250904508441,964.5617544625087,10131.742227711431,43442.06288435598,499.6745669871259,1582.5056655400535,54993.957405745954,53911.12630719303,1706.053805318429,547.7052821772629,7840.983363271603,7698.154185
2025-05-05,34441.89011574535,326.84429516474586,163.42214758237293,1017.3841574556029,10133.295285327331,45429.147410945916,522.933223865395,381.051345033873,56842.248940717254,56984.130819548765,1645.5788736988372,1.6431300764452317e-13,7698.154185,7585.540229958658
2025-05-06,30759.210783971932,0.0,0.0,3855.1017453601617,11077.684195275004,45691.996724607096,3603.023086806924,0.0,50556.52350044811,54159.54658725503,2103.387260370225,74.48791926684751,7585.540229958658,7330.215673083399
2025-05-07,33275.20607730478,2.856040737242438e-13,1.428020368621219e-13,3307.4777478040996,8702.650583588365,45285.33440869724,3583.121199555957,2.2737367544323206e-13,53862.811188671214,57445.93238822718,1485.960724384241,32.2041507390513,7330.215673083399,7613.720627592599
2025-05-08,34741.34176799563,5.152600152775141,2.5763000763875703,0.0,243.22893262499974,34981.99440054425,0.0,11.545149345227742,54505.28738904686,54493.742239701634,35.99924999999996,103.77330759921915,7613.720627592599,3073.5667874732017
2025-05-09,14362.52706414902,4.6666758075843966e-06,2.3333379037921983e-06,72.92177553714505,131.408693383334,14566.85753073616,55.36494373067957,5.171404893644649e-06,27225.24478575732,27280.609724316593,61.105316666666965,16688.417363912955,3073.5667874732017,2669.2237723769763
2025-05-10,17886.73095469428,0.0,0.0,1.0978065437288364e-05,0.0,17886.73096567235,8.325230680839013e-06,0.0,34252.37217026975,34252.37217859499,0.0,13245.88202792267,2669.2237723769763,8528.128134404578
2025-05-11,35945.36629472432,7.42957695365476e-13,3.71478847682738e-13,986.6188389249274,579.5764233367038,37511.56155698595,1057.587320519052,1.1226575225009583e-12,57798.17171183596,58855.75903235501,106.07468166326247,125.62645000000032,8528.128134404578,8368.557601111115
2025-05-12,32827.322660820886,0.0,0.0,4168.545638376698,0.0,36995.86829919758,4572.951195079102,0.0,51399.080637444444,55972.03183252355,0.0,144.87757083333622,8368.557601111115,8805.972923437554
2025-05-13,36735.01920017818,1238.249517289013,619.1247586445065,479.1052401251062,1.4012712767907942e-11,36594.9996816588,425.4142089242109,2468.2371904757047,59857.51327461249,57814.69029306099,4.909850304102292e-12,882.8780215770007,8805.972923437554,9156.553176635805
2025-05-14,36756.813541088,651.6007404469553,325.80037022347767,619.36053619611,0.0,37050.37370706063,913.8455459362126,839.0023793655162,57358.73419227205,57433.577358842755,0.0,158.2569065751264,9156.553176635805,9993.897354818975
2025-05-15,33833.03300714095,56.89273370331023,28.446366851655114,381.929079381541,0.0,34186.51571967083,564.5348156493922,54.64628760559946,49350.04729203792,49859.93582008171,0.0,125.42616752502055,9993.897354818975,4130.516241203706
2025-05-16,14427.846309355813,4.666637727586931e-06,2.3333188637934654e-06,26.41721747939646,0.0,14454.263524501892,21.005146333330543,5.171362730038709e-06,25769.336885083332,25790.3420262453,0.0,21486.639128213414,4130.516241203706,3347.8638940277806
2025-05-17,16035.248264803646,4.666686216008031e-06,2.3333431080040156e-06,6.876451243633565e-11,613.2507372680617,16648.498999738433,4.8449596587286445e-11,5.3084816471482554e-06,30022.640010224794,30022.64000491636,252.44117505555568,14739.591026104416,3347.8638940277806,5715.8502091821565
2025-05-18,41991.864351925964,2855.8128978549244,1427.9064489274622,0.0,0.0,40563.9579029985,0.0,5459.7412088462215,69074.58929401124,63614.848085165024,0.0,1872.8462043276784,5715.8502091821565,10089.433590824532
2025-05-19,34045.87639717781,490.90719367269816,245.45359683634908,0.0,378.9846958333337,34179.4074961748,0.0,1129.7641069841034,54410.527357250176,53280.76325026608,56.19166666666672,3810.1567877249095,10089.433590824532,8772.345382839521
2025-05-20,35345.98202062019,2.0118005750191516e-11,1.0059002875095758e-11,956.2655704362132,771.8226860440789,37074.070277100465,661.9754468285417,1.4978240869822912e-11,56269.682365517816,56931.65781234634,195.65273709470264,82.72547222222252,8772.345382839521,7969.891254704848
2025-05-21,33256.42585028778,1.971146715357008e-06,9.85573357678504e-07,2439.9935383044694,2018.9979726977253,37715.417360304404,2402.2205192907436,4.64893071239203e-06,52338.521550480364,54740.74206512218,518.5669078285155,223.0431689621825,7969.891254704848,8283.075832685183
2025-05-22,31643.614961461673,0.0,0.0,5.999977018161723e-06,1242.6736696134024,32886.28863707505,9.725223832908701e-06,0.0,48059.408867892154,48059.408877617374,183.55305310575073,0.0,8283.075832685183,2823.0910542592596
2025-05-23,14205.918908119718,0.0,0.0,50.43714421174981,873.6767881534987,15130.032840484966,40.346487650387814,0.0,26488.381989317557,26528.728476967946,292.4625570023917,17387.367533333334,2823.0910542592596,3400.9399049382687
2025-05-24,17632.18832173248,1.8735233098595926e-06,9.367616549297963e-07,138.9881013998887,97.99075569524055,17869.16717789085,108.97383952777872,2.0761561501103643e-06,33431.720222393524,33540.69405984515,22.374872861112237,20670.135545414414,3400.9399049382687,9606.536520679014
2025-05-25,34632.75513176967,709.033792722647,354.5168963613235,0.0,0.0,34278.238235408346,0.0,1621.765946338462,56144.06365825035,54522.29771191188,0.0,4242.414473483208,9606.536520679014,8157.969442129631
2025-05-26,33744.264598428286,1.0714018117141676e-12,5.357009058570838e-13,4016.723699635154,510.3226404177299,38271.310938481176,4976.819491368075,1.1937117960769683e-12,53693.1214446483,58669.94093601638,108.17092586112454,223.27080000000058,8157.969442129631,8547.944994045172
2025-05-27,32833.64536800841,1.66164682013914e-13,8.3082341006957e-14,2320.058684157312,1941.374350822217,37095.078402987936,2592.6560446868166,2.2737367544323206e-13,51173.84758549988,53766.50363018671,370.93026666666606,303.743852777778,8547.944994045172,9450.904173066529
