date,plan_cost,refund,penalty,extra_cost,emergency_cost,total_cost,increase_total,decrease_total,expected_emergency_cost,emergency_total,unused_total,soc_start,soc_end
2025-02-26,47603.55129039464,0.0,0.0,0.0,4142.347620143265,51745.8989105379,0.0,0.0,525.2720670565667,773.8298583789255,89.73179711934642,6884.14992186557,7246.724108333334
2025-02-27,47477.24550880049,0.0,0.0,0.0,1388.6259556082791,48865.871464408774,0.0,0.0,430.52610648029884,278.1429019266699,3474.681122701648,7246.724108333334,6257.125459811113
2025-02-28,13663.91302845194,0.0,0.0,0.0,838.9797440569433,14502.892772508883,0.0,0.0,130.03166168908342,252.53886791332923,7138.472732177512,6257.125459811113,6337.959552960875
2025-03-01,14037.427951919948,0.0,0.0,0.0,597.6254229723035,14635.053374892252,0.0,0.0,169.12380184779948,211.34314813992341,6916.29335166945,6337.959552960875,7096.57059
2025-03-02,51033.5268329804,0.0,0.0,0.0,17411.375917244564,68444.90275022497,0.0,0.0,979.743596712065,2921.42581127578,4313.875894855966,7096.57059,7074.853209814816
2025-03-03,53091.419044455804,0.0,0.0,0.0,554.2827750658561,53645.70181952166,0.0,0.0,1012.6851805263676,113.19979150000093,4024.6107761316916,7074.853209814816,7058.828916481481
2025-03-04,53121.96210863731,0.0,0.0,0.0,0.0,53121.96210863731,0.0,0.0,925.0770291396893,0.0,7181.190168909472,7058.828916481481,6537.403893466761
2025-03-05,49908.58625730996,0.0,0.0,0.0,0.0,49908.58625730996,0.0,0.0,705.2600534348919,0.0,7476.610220781891,6537.403893466761,5785.132045925919
2025-03-06,47770.4473618661,0.0,0.0,0.0,127.57711845540655,47898.0244803215,0.0,0.0,814.4188464952813,24.964909631687966,3718.3305516626024,5785.132045925919,5060.144342824075
2025-03-07,12794.56750555124,0.0,0.0,0.0,0.0,12794.56750555124,0.0,0.0,97.2620213543378,0.0,8207.328863168725,5060.144342824075,3954.0686827526392
2025-03-08,13455.520609305402,0.0,0.0,0.0,780.203684050005,14235.724293355408,0.0,0.0,170.31835389043897,248.93652333333495,9081.8662635,3954.0686827526392,5897.724493200738
2025-03-09,43901.215208669644,0.0,0.0,0.0,0.0,43901.215208669644,0.0,0.0,1395.7804553032004,0.0,1289.6904683848402,5897.724493200738,5871.528649629636
2025-03-10,43981.66935964492,0.0,0.0,0.0,24747.41704008604,68729.08639973096,0.0,0.0,1578.935120903556,4098.462103336669,45.208700000000775,5871.528649629636,5340.023051419311
2025-03-11,46658.824830080695,0.0,0.0,0.0,650.986769044927,47309.81159912562,0.0,0.0,1558.6126337275698,104.72760119770383,4279.963281954751,5340.023051419311,5582.593414062643
2025-03-12,43593.914995995,0.0,0.0,0.0,0.0,43593.914995995,0.0,0.0,1503.3883714924305,0.0,2006.6316183127642,5582.593414062643,5201.3393212742585
2025-03-13,41773.379050008174,0.0,0.0,0.0,26721.179261651385,68494.55831165955,0.0,0.0,984.1257690605975,4442.724921267573,49.65183333333466,5201.3393212742585,3389.3130320370374
2025-03-14,11831.048217423682,0.0,0.0,0.0,1651.0311552480048,13482.079372671687,0.0,0.0,141.22537147927017,421.3198117933316,10945.611250000002,3389.3130320370374,3489.93344648148
2025-03-15,13287.205758892898,0.0,0.0,0.0,1041.071842918686,14328.277601811584,0.0,0.0,229.77504214178782,326.4553567880694,6795.7522699029605,3489.93344648148,5365.161657533343
2025-03-16,44425.67906001728,0.0,0.0,0.0,8.081099999999934,44433.760160017286,0.0,0.0,2085.129071080065,1.6399999999999864,2672.2439095164664,5365.161657533343,4983.25732494815
2025-03-17,43984.78438784667,0.0,0.0,0.0,0.0,43984.78438784667,0.0,0.0,953.0172515597402,0.0,9181.779050265424,4983.25732494815,5619.135827658891
2025-03-18,40093.52936719988,0.0,0.0,0.0,6657.262764767333,46750.79213196722,0.0,0.0,716.7524375386292,1213.2894411666666,1440.887728868309,5619.135827658891,4475.7047763991695
2025-03-19,43822.937018874014,0.0,0.0,0.0,0.0,43822.937018874014,0.0,0.0,460.60042678387447,0.0,6608.197746318938,4475.7047763991695,4744.446806296291
2025-03-20,42614.80930968593,0.0,0.0,0.0,1440.7402825652898,44055.54959225122,0.0,0.0,585.9936217674726,302.43518583333275,3142.8999524835353,4744.446806296291,2800.59268833333
2025-03-21,11659.531558257648,0.0,0.0,0.0,911.6098269342399,12571.141385191888,0.0,0.0,268.48893438448596,394.57615464825335,14834.317931934895,2800.59268833333,2761.7750008222174
2025-03-22,12676.16925327515,0.0,0.0,0.0,311.92791502575517,12988.097168300905,0.0,0.0,195.06957586215472,117.64208683333435,10773.594164754764,2761.7750008222174,4649.662865676726
2025-03-23,42679.28450242005,0.0,0.0,0.0,0.0,42679.28450242005,0.0,0.0,1140.4452663165464,0.0,5032.144685481481,4649.662865676726,6059.666010370364
2025-03-24,37879.55211709242,0.0,0.0,0.0,4983.723270808619,42863.27538790104,0.0,0.0,1590.7726518359993,1089.72128199999,487.7877730452616,6059.666010370364,5824.517124074072
2025-03-25,37134.35372283932,0.0,0.0,0.0,23049.607146672686,60183.960869512004,0.0,0.0,1671.576370890205,3970.0114150000036,22.927883333334556,5824.517124074072,4971.663403335185
2025-03-26,39916.61896184409,0.0,0.0,0.0,0.0,39916.61896184409,0.0,0.0,1463.9705417464165,0.0,6522.968558022646,4971.663403335185,4813.996519814817
2025-03-27,36889.46391424279,0.0,0.0,0.0,5405.2382214765785,42294.70213571937,0.0,0.0,861.3089375404077,1042.5244534999842,701.9508148884817,4813.996519814817,2662.8969290740743
2025-03-28,11496.802967496513,0.0,0.0,0.0,18.602583281997553,11515.40555077851,0.0,0.0,214.13085707660215,5.154497999999322,15090.390694109064,2662.8969290740743,2610.7480102491922
2025-03-29,12020.465463191253,0.0,0.0,0.0,350.0444172178513,12370.509880409103,0.0,0.0,172.19987440487918,84.85272333333673,18414.61174698471,2610.7480102491922,3629.1055200000005
2025-03-30,36186.09490178854,0.0,0.0,0.0,5115.455589562225,41301.55049135077,0.0,0.0,1750.571703341965,831.2257250988873,349.22740000000056,3629.1055200000005,4615.415479259255
2025-03-31,38423.37876927281,0.0,0.0,0.0,830.4202608096418,39253.799030082446,0.0,0.0,415.6500104428911,141.38821438127968,867.8670397119406,4615.415479259255,6564.819466512961
2025-04-01,39355.82912330226,0.0,0.0,0.0,7812.195930771368,47168.02505407363,0.0,0.0,1522.6072787414655,1312.940914207004,245.28745000000032,6564.819466512961,7307.127720000001
2025-04-02,40333.46920117545,0.0,0.0,0.0,12019.006984515849,52352.4761856913,0.0,0.0,263.1028755628751,2188.4151155000045,3957.0600603204352,7307.127720000001,7783.865469444444
2025-04-03,38956.41913692428,0.0,0.0,0.0,1588.0932732209506,40544.51241014523,0.0,0.0,961.1687742426661,256.07995654999934,7182.221655761315,7783.865469444444,4580.814404629628
2025-04-04,11090.950865404804,0.0,0.0,0.0,1.7456684986427716e-13,11090.950865404804,0.0,0.0,5.996738955098151,6.963318810448982e-14,18646.08647056343,4580.814404629628,4896.170010484077
2025-04-05,12166.112623995463,0.0,0.0,0.0,6948.117019732573,19114.229643728035,0.0,0.0,33.04676514569717,1397.0469810800025,15256.543738271608,4896.170010484077,7337.009908451851
2025-04-06,37969.475306599634,0.0,0.0,0.0,0.0,37969.475306599634,0.0,0.0,902.5440947497206,0.0,5037.1307340370295,7337.009908451851,6711.21366322359
2025-04-07,36901.21520792335,0.0,0.0,0.0,0.0,36901.21520792335,0.0,0.0,1165.0254931624881,0.0,3775.4354682866256,6711.21366322359,7029.678536666661
2025-04-08,36272.67021244913,0.0,0.0,0.0,5797.523425471578,42070.1936379207,0.0,0.0,1058.9675015710513,1092.5305601666657,3626.236941769554,7029.678536666661,6335.855638992593
2025-04-09,37285.93381025678,0.0,0.0,0.0,10177.563318558578,47463.497128815354,0.0,0.0,1177.6505009582652,1712.0960317983363,225.76572345679023,6335.855638992593,6115.009701100003
2025-04-10,38109.99048827104,0.0,0.0,0.0,793.108038042956,38903.098526313996,0.0,0.0,1295.8420087165796,170.00904169386578,7684.982870397125,6115.009701100003,2847.4086475925833
2025-04-11,11010.035156814514,0.0,0.0,0.0,3.0572024911634793e-13,11010.035156814514,0.0,0.0,73.58335690474557,8.952838470577261e-14,19455.656979663567,2847.4086475925833,3183.384097466674
2025-04-12,11540.038930464601,0.0,0.0,0.0,0.0,11540.038930464601,0.0,0.0,102.73003990026852,0.0,15589.722916224862,3183.384097466674,5568.635941851856
2025-04-13,36017.69263798969,0.0,0.0,0.0,0.0,36017.69263798969,0.0,0.0,444.39573955483354,0.0,2077.3842760603666,5568.635941851856,4238.375145738457
2025-04-14,36960.969035777045,0.0,0.0,0.0,136.2988969130928,37097.267932690134,0.0,0.0,126.30370926697728,22.504564833334896,3819.6093563785994,4238.375145738457,6797.5062640740725
2025-04-15,33979.08772676645,0.0,0.0,0.0,1499.0857218842573,35478.173448650705,0.0,0.0,406.0753204281661,251.3315278450033,4259.619249999996,6797.5062640740725,6275.327980517482
2025-04-16,34128.54594218964,0.0,0.0,0.0,13454.409676523846,47582.95561871349,0.0,0.0,160.36133027238319,2228.928385713983,61.70434958848014,6275.327980517482,5192.386499673444
2025-04-17,35162.03657761395,0.0,0.0,0.0,3.842615114990622e-13,35162.03657761395,0.0,0.0,720.6267767261021,2.2737367544323206e-13,3333.809655555561,5192.386499673444,4280.836687037045
2025-04-18,9775.323438581545,0.0,0.0,0.0,202.07482751666734,9977.398266098213,0.0,0.0,250.16600186998699,114.75918333333362,17401.294560699593,4280.836687037045,2890.1850168449955
2025-04-19,11323.62210274627,0.0,0.0,0.0,5.040208250761679e-13,11323.62210274627,0.0,0.0,60.49474046007048,2.717825964282383e-13,16425.30373374486,2890.1850168449955,6130.661217962959
2025-04-20,36983.3732129207,0.0,0.0,0.0,0.0,36983.3732129207,0.0,0.0,0.0,0.0,5279.943533449551,6130.661217962959,7403.404007037029
2025-04-21,35549.393368478544,0.0,0.0,0.0,0.0,35549.393368478544,0.0,0.0,62.15939402142312,0.0,9697.499068020628,7403.404007037029,6351.928565077732
2025-04-22,33462.682156100345,0.0,0.0,0.0,1849.254541451876,35311.93669755222,0.0,0.0,45.830060039359445,491.47679645833364,789.7056478909527,6351.928565077732,6222.7201136574095
2025-04-23,36132.78279501047,0.0,0.0,0.0,0.0,36132.78279501047,0.0,0.0,89.72844409863711,0.0,5946.526728989197,6222.7201136574095,6374.8986118573985
2025-04-24,33457.39115034334,0.0,0.0,0.0,0.0,33457.39115034334,0.0,0.0,14.224673801151313,0.0,8955.131115344415,6374.8986118573985,3081.566635622448
2025-04-25,9634.933722746318,0.0,0.0,0.0,0.0,9634.933722746318,0.0,0.0,0.0,0.0,21500.426869341558,3081.566635622448,2855.448228679781
2025-04-26,11609.494265596844,0.0,0.0,0.0,4092.96583037189,15702.460095968734,0.0,0.0,0.0,1093.111728333336,24783.38937469136,2855.448228679781,7065.72791037037
2025-04-27,31187.263683267724,0.0,0.0,0.0,2212.262347598753,33399.52603086647,0.0,0.0,15.696718931233292,418.6885218066663,1781.717780386823,7065.72791037037,5110.341568148144
2025-04-28,36107.27601914673,0.0,0.0,0.0,10902.254569995002,47009.53058914174,0.0,0.0,143.14845681597816,1774.1807792916754,417.72280905096557,5110.341568148144,6967.334175925925
2025-04-29,36681.58842584537,0.0,0.0,0.0,224.07567916447388,36905.66410500985,0.0,0.0,675.1722176617461,34.16708452206758,12286.87992022321,6967.334175925925,7525.6069714814785
2025-04-30,31785.870088756892,0.0,0.0,0.0,141.3145651850673,31927.18465394196,0.0,0.0,658.6254398782162,30.185413166663228,2439.792440946513,7525.6069714814785,6467.446288333332
2025-05-01,30187.988333784197,0.0,0.0,0.0,21398.40075346222,51586.38908724642,0.0,0.0,1478.921543366871,3901.536055644036,1037.5129394264482,6467.446288333332,2983.152138389384
2025-05-02,10360.810437907994,0.0,0.0,0.0,11588.16171045232,21948.972148360313,0.0,0.0,33.123419445212626,2758.4853441016585,12839.567892100822,2983.152138389384,1528.003126851854
2025-05-03,12847.79580702677,0.0,0.0,0.0,6674.656716533324,19522.452523560096,0.0,0.0,414.57759133224977,1432.6269666666644,17219.19988415638,1528.003126851854,6255.64689888889
2025-05-04,35434.78927966974,0.0,0.0,0.0,9929.890431356751,45364.67971102649,0.0,0.0,1555.709727211767,1676.8357703703696,5501.8078504115265,6255.64689888889,5525.099430185186
2025-05-05,32452.836641745926,0.0,0.0,0.0,18265.780312491985,50718.61695423791,0.0,0.0,1360.2185528779237,3027.7729977057593,450.9161786008211,5525.099430185186,2429.508000370371
2025-05-06,38829.7500534828,0.0,0.0,0.0,870.0026030660247,39699.75265654882,0.0,0.0,1915.852489811203,164.74490216667067,5062.579266255139,2429.508000370371,3514.2321318518525
2025-05-07,35317.75586391359,0.0,0.0,0.0,14042.300770859623,49360.05663477321,0.0,0.0,1625.4092050460254,2344.7445663333338,1618.0707707119454,3514.2321318518525,3008.3105846296294
2025-05-08,38948.860857572065,0.0,0.0,0.0,318.3805277333331,39267.241385305395,0.0,0.0,2111.017133890156,46.4382333333333,898.736155885795,3008.3105846296294,3538.5253655555553
2025-05-09,12052.223661989592,0.0,0.0,0.0,14.062907420258457,12066.286569409851,0.0,0.0,1214.2070404890308,5.35423850000322,16384.505216666672,3538.5253655555553,3179.7230385185135
2025-05-10,14160.741903119873,0.0,0.0,0.0,0.0,14160.741903119873,0.0,0.0,308.2965942335229,0.0,14135.748727572018,3179.7230385185135,5244.900303333331
2025-05-11,40134.15039300824,0.0,0.0,0.0,902.1463784999896,41036.29677150823,0.0,0.0,1237.4806920073038,131.9122499999985,6633.603766255142,5244.900303333331,4494.211592407408
2025-05-12,38521.05950703044,0.0,0.0,0.0,772.8294189304236,39293.88892596086,0.0,0.0,1238.5039771459883,146.39381036554923,7349.715711929529,4494.211592407408,4682.299562962962
2025-05-13,36676.33140061892,0.0,0.0,0.0,0.0,36676.33140061892,0.0,0.0,1124.0519588435152,0.0,1991.5681384158434,4682.299562962962,4961.328234873019
2025-05-14,36896.81007487076,0.0,0.0,0.0,2.915268026981721e-13,36896.81007487076,0.0,0.0,1170.5436992730633,4.476419235288631e-14,4457.309718622974,4961.328234873019,4716.442567407403
2025-05-15,35487.504806882265,0.0,0.0,0.0,3546.198682720871,39033.70348960314,0.0,0.0,1177.5814343324296,807.1573550538851,3646.442127899173,4716.442567407403,2795.4623480995624
2025-05-16,11362.967818782607,0.0,0.0,0.0,24.954501333327183,11387.922320115933,0.0,0.0,761.8623950108441,8.070666666664678,22953.243102804445,2795.4623480995624,1709.8942175342177
2025-05-17,12914.030297161564,0.0,0.0,0.0,197.33381230716554,13111.36410946873,0.0,0.0,345.52690865928946,110.77232916666651,14569.287518312758,1709.8942175342177,3338.640759074075
2025-05-18,39709.678127007035,0.0,0.0,0.0,0.0,39709.678127007035,0.0,0.0,1683.4275375146437,0.0,5000.378534515434,3338.640759074075,4108.576462592593
2025-05-19,36991.78888445428,0.0,0.0,0.0,392.1335458333337,37383.92243028762,0.0,0.0,1374.764542945382,56.19166666666672,9867.479264403286,4108.576462592593,3470.251399769096
2025-05-20,34800.666983330404,0.0,0.0,0.0,7739.797498465236,42540.46448179564,0.0,0.0,1326.7256637952805,1522.7356703379555,0.0,3470.251399769096,2157.649873888889
2025-05-21,39269.89411356022,0.0,0.0,0.0,0.0,39269.89411356022,0.0,0.0,1424.5754768905056,0.0,7129.399877818425,2157.649873888889,3474.124439577779
2025-05-22,35692.272127299555,0.0,0.0,0.0,16.864339999999583,35709.136467299555,0.0,0.0,1754.7633269559087,2.5699999999999363,1977.5450291378675,3474.124439577779,3283.5431595573978
2025-05-23,11355.478895527936,0.0,0.0,0.0,387.2386094630012,11742.717504990938,0.0,0.0,1121.9218571016104,170.53089100000017,17503.58865123457,3283.5431595573978,3196.7523277000455
2025-05-24,13210.794845916645,0.0,0.0,0.0,3.979749862992321e-13,13210.794845916645,0.0,0.0,370.88375332211706,2.1316282072803006e-13,21001.715886419755,3196.7523277000455,5325.5332312963
2025-05-25,35845.992665503916,0.0,0.0,0.0,0.0,35845.992665503916,0.0,0.0,1249.4566475837737,0.0,5225.7551890171135,5325.5332312963,5032.206463148147
2025-05-26,34928.33222650669,0.0,0.0,0.0,13253.313147181178,48181.64537368787,0.0,0.0,1721.6078363940842,2141.8148800774975,57.10050000000069,5032.206463148147,5091.315723148143
2025-05-27,39767.37124190442,0.0,0.0,0.0,0.0,39767.37124190442,0.0,0.0,1232.2845748879147,0.0,11554.854449588483,5091.315723148143,6131.463309999999
2025-05-28,36931.530173190404,0.0,0.0,0.0,0.0,36931.530173190404,0.0,0.0,1044.4618024850752,0.0,395.549959053492,6131.463309999999,7438.042413117723
2025-05-29,36281.02045321172,0.0,0.0,0.0,0.0,36281.02045321172,0.0,0.0,1114.3923052735545,0.0,1389.579561186771,7438.042413117723,4668.742861514812
2025-05-30,11334.602688666846,0.0,0.0,0.0,550.3683856055089,11884.971074272355,0.0,0.0,1041.688796870876,162.13533233333624,18901.12329300412,4668.742861514812,2523.133730831487
2025-05-31,12227.904213474005,0.0,0.0,0.0,1.0457789301199229e-12,12227.904213474007,0.0,0.0,642.545547203443,5.243805389909539e-13,16659.23459032922,2523.133730831487,4275.441489999998
2025-06-01,40498.91383631926,0.0,0.0,0.0,67370.01901462415,107868.93285094341,0.0,0.0,856.7293629291055,11526.861268745879,0.0,4275.441489999998,1779.3495820370365
2025-06-02,45668.31645334304,0.0,0.0,0.0,28812.691302906376,74481.00775624941,0.0,0.0,117.16345993110478,5152.779048299154,2695.642561686194,1779.3495820370365,1200.0
2025-06-03,45456.87073783617,0.0,0.0,0.0,24690.23793579365,70147.10867362982,0.0,0.0,2227.8491335017457,4031.1638509999852,153.5397166666669,1200.0,1665.3000203703705
2025-06-04,45043.51234911508,0.0,0.0,0.0,34023.1616281358,79066.67397725087,0.0,0.0,4149.326941147286,5330.935002922036,1.1368683772161603e-13,1665.3000203703705,2280.5399346296476
2025-06-05,46091.79264048057,0.0,0.0,0.0,32131.693797010543,78223.48643749111,0.0,0.0,4508.796709637896,5628.11783135185,55.713350000001334,2280.5399346296476,1200.0
2025-06-06,13825.064550402132,0.0,0.0,0.0,26594.886209962835,40419.95076036497,0.0,0.0,2962.9109657029794,5918.411961489879,3040.9706146090566,1200.0,1200.0
2025-06-07,15829.051339172549,0.0,0.0,0.0,11846.20505917041,27675.256398342957,0.0,0.0,3987.255576963551,2266.415469999997,1111.0543849794212,1200.0,2071.0578477777776
2025-06-08,61694.704191833844,0.0,0.0,0.0,0.0,61694.704191833844,0.0,0.0,1999.487174376264,0.0,18606.983360699604,2071.0578477777776,4986.2846580055475
2025-06-09,54428.59671301886,0.0,0.0,0.0,0.0,54428.59671301886,0.0,0.0,3394.2277710282033,0.0,1536.398209997941,4986.2846580055475,4443.8046229629645
2025-06-10,58062.9706465254,0.0,0.0,0.0,0.0,58062.9706465254,0.0,0.0,4004.051237154231,0.0,6720.683457818925,4443.8046229629645,4342.28538212963
2025-06-11,59208.119289576585,0.0,0.0,0.0,4783.142330086654,63991.26161966324,0.0,0.0,3908.7716594428994,902.684243333331,4688.300112345675,4342.28538212963,4570.137415092592
2025-06-12,63223.14430768265,0.0,0.0,0.0,0.0,63223.14430768265,0.0,0.0,3593.683369833234,0.0,12489.821878395058,4570.137415092592,4986.5126063888865
2025-06-13,21367.916232105003,0.0,0.0,0.0,0.0,21367.916232105003,0.0,0.0,1527.9803101267157,0.0,8650.381339142916,4986.5126063888865,4861.505293611108
2025-06-14,22309.500649713103,0.0,0.0,0.0,0.0,22309.500649713103,0.0,0.0,1987.8387074563598,0.0,12146.06186582304,4861.505293611108,4972.284206203702
2025-06-15,58580.6375334028,0.0,0.0,0.0,0.0,58580.6375334028,0.0,0.0,3855.853122549425,0.0,8638.831363168727,4972.284206203702,5507.084584259258
2025-06-16,58198.93633420771,0.0,0.0,0.0,0.0,58198.93633420771,0.0,0.0,3910.3987661409733,0.0,6180.229496707818,5507.084584259258,5382.542703518516
2025-06-17,59116.61121025162,0.0,0.0,0.0,0.0,59116.61121025162,0.0,0.0,3838.753258142574,0.0,5779.43376049382,5382.542703518516,4948.381716111107
2025-06-18,62130.000481310344,0.0,0.0,0.0,0.0,62130.000481310344,0.0,0.0,3998.3527191812072,0.0,12862.284275720158,4948.381716111107,5272.59948833333
2025-06-19,57325.73522402735,0.0,0.0,0.0,0.0,57325.73522402735,0.0,0.0,4174.848129328816,0.0,10872.855852057615,5272.59948833333,4982.16412333333
2025-06-20,20352.399258629448,0.0,0.0,0.0,0.0,20352.399258629448,0.0,0.0,878.8230398789447,0.0,12809.572374991762,4982.16412333333,5060.020976481482
2025-06-21,20398.618913157447,0.0,0.0,0.0,0.0,20398.618913157447,0.0,0.0,983.7697274249877,0.0,15690.346165843614,5060.020976481482,5768.881802037036
2025-06-22,52921.41673257876,0.0,0.0,0.0,0.0,52921.41673257876,0.0,0.0,3656.024166871778,0.0,5578.262139300416,5768.881802037036,5283.895771303699
2025-06-23,54597.177670051344,0.0,0.0,0.0,0.0,54597.177670051344,0.0,0.0,4111.869439243755,0.0,8154.244948971196,5283.895771303699,5052.695467821209
2025-06-24,56301.857472059455,0.0,0.0,0.0,14355.967757429018,70657.82522948847,0.0,0.0,3802.470561649245,2607.5681246666695,2083.6647808641983,5052.695467821209,3718.7273914783036
2025-06-25,62560.37116160585,0.0,0.0,0.0,0.0,62560.37116160585,0.0,0.0,3421.4606047399557,0.0,14879.739248711925,3718.7273914783036,4617.202214779631
2025-06-26,57566.76293204936,0.0,0.0,0.0,0.0,57566.76293204936,0.0,0.0,3189.6693010833865,0.0,12480.881789073272,4617.202214779631,4901.701185961105
2025-06-27,18678.230736620484,0.0,0.0,0.0,0.0,18678.230736620484,0.0,0.0,1093.2365549838485,0.0,13503.60934219342,4901.701185961105,4998.585617962964
2025-06-28,19465.512084730264,0.0,0.0,0.0,0.0,19465.512084730264,0.0,0.0,682.5938567621496,0.0,12810.996706584363,4998.585617962964,5050.431600705555
2025-06-29,56185.2452596396,0.0,0.0,0.0,0.0,56185.2452596396,0.0,0.0,3106.8023606205534,0.0,6522.643221960566,5050.431600705555,5250.718705791041
2025-06-30,55731.09841574858,0.0,0.0,0.0,0.0,55731.09841574858,0.0,0.0,3741.442237055361,0.0,7236.1246543209745,5250.718705791041,4571.533488112962
2025-07-01,59052.96232526431,0.0,0.0,0.0,20756.235772278535,79809.19809754285,0.0,0.0,2107.0069749092972,3356.1851242469093,185.92579999999998,4571.533488112962,1810.5774020530407
2025-07-02,53882.779802399484,0.0,0.0,0.0,28068.538930180668,81951.31873258016,0.0,0.0,3026.8093571964246,4468.630673039992,235.38443333333316,1810.5774020530407,1685.1253983333336
2025-07-03,52939.27260738226,0.0,0.0,0.0,87350.03584656876,140289.30845395103,0.0,0.0,1240.7421101010148,12274.634694425935,7.105427357601002e-14,1685.1253983333336,1290.0000031481486
2025-07-04,20583.104843529694,0.0,0.0,0.0,24849.931872873858,45433.036716403556,0.0,0.0,2100.3837137541086,6126.03190006959,9911.440166666665,1290.0000031481486,1687.352442037037
